book_id,author_id,book_genre,reader_id,num_pages,book_rating,publisher_id,publish_year,book_price,text_lang
1812,261,6,19373,507,2,5,2008,22,5
2602,232,1,29875,270,7,46,2011,80,2
938,360,6,20179,533,3,18,2009,123,1
2628,345,8,18530,196,3,17,2008,57,7
2524,390,3,16423,121,3,43,2014,15,6
2695,27,3,20953,469,10,45,2001,191,7
2058,4,2,8638,416,2,8,2007,87,2
1789,127,6,21650,652,8,36,2010,9,1
2785,36,5,6799,604,5,18,2010,114,5
501,410,3,23073,134,7,50,2015,40,6
170,64,1,9904,379,7,27,2014,176,3
178,122,10,12193,390,1,3,2010,138,4
1922,129,2,11621,348,2,48,2006,134,5
534,411,5,26049,604,8,6,2000,94,6
2076,147,10,3488,465,7,36,2001,99,3
1426,75,10,24995,565,9,47,2011,138,6
32,238,9,20914,545,4,13,2004,189,1
599,314,10,23974,556,2,25,2019,18,5
2951,398,3,27068,219,9,31,2010,23,3
1975,446,8,15325,209,3,11,2013,140,2
2850,154,8,13693,430,2,18,2015,32,7
558,370,7,17995,264,1,16,2006,182,5
59,337,1,7305,405,4,11,2019,9,6
1339,104,10,21749,149,1,25,2015,53,7
2033,100,7,2914,544,10,31,2019,168,2
1380,298,5,3781,148,1,32,2015,22,5
79,433,7,9307,338,6,24,2013,196,3
1758,305,4,19916,537,8,14,2003,172,3
753,400,3,22776,253,9,32,2010,129,6
2230,85,8,14620,525,8,5,2015,21,1
2162,376,1,10278,504,5,49,2005,178,5
2884,76,4,27913,565,7,39,2003,59,5
574,242,4,20418,524,4,19,2010,98,2
83,183,5,17259,212,7,27,2007,8,2
2944,207,1,13610,636,1,31,2007,130,5
554,274,4,1309,382,1,11,2021,192,3
1275,386,8,29579,488,3,11,2009,48,7
1462,336,5,27042,348,10,20,2007,2,7
2913,298,3,28047,84,5,35,2019,65,5
2215,321,1,13051,297,3,21,2020,150,3
2065,220,9,23876,195,1,9,2000,141,4
2569,245,8,8783,94,10,20,2011,101,5
2393,100,1,8009,235,6,3,2019,122,4
371,28,5,8989,213,5,1,2012,53,5
1083,39,6,8124,608,3,8,2002,198,7
2674,385,6,22624,606,8,34,2021,45,3
1038,235,3,21339,678,8,26,2019,147,3
972,60,7,19740,623,3,16,2015,139,4
2983,105,5,22623,114,6,30,2007,174,5
943,88,1,1294,487,10,40,2008,64,6
1128,274,9,17198,342,9,43,2018,24,3
2082,290,10,4368,688,4,8,2015,164,7
622,279,9,6460,94,3,39,2019,50,5
1156,231,3,10017,517,10,18,2018,2,1
1899,69,2,16200,700,3,25,2003,138,6
1014,448,8,13451,149,6,16,2008,120,7
496,151,3,10349,288,8,32,2013,136,6
716,123,6,22730,112,5,13,2000,68,6
897,9,1,19503,219,5,13,2014,21,2
2719,282,9,8930,176,8,40,2010,9,6
2941,155,10,6000,680,7,20,2016,7,5
62,74,8,8430,140,7,36,2000,18,3
1334,343,5,4818,486,10,1,2007,41,2
1296,303,7,8617,86,3,42,2019,21,5
2130,7,9,25035,168,1,43,2009,118,6
140,98,3,7286,161,1,49,2011,7,2
2339,104,1,28229,559,9,14,2005,11,2
1723,448,9,3179,256,3,8,2004,11,6
19,334,3,12888,521,3,46,2006,88,5
2651,124,2,26019,430,7,9,2014,88,3
339,220,10,11269,243,3,42,2019,158,3
170,446,7,28330,370,10,15,2017,158,1
273,370,2,28911,377,9,35,2014,13,2
2653,15,9,29227,457,4,48,2004,62,6
2606,276,4,22639,604,8,36,2011,165,4
45,341,4,25348,313,9,10,2018,25,6
1433,414,8,20390,511,7,32,2018,53,5
774,133,9,12450,523,1,40,2009,109,4
784,107,9,17008,292,5,31,2010,159,6
1597,326,5,14043,214,2,15,2008,37,1
2290,200,8,19474,467,5,38,2012,72,2
2294,159,4,13661,611,7,1,2006,22,1
1982,391,9,16068,136,2,47,2001,157,1
1106,171,1,23500,348,8,29,2001,126,6
1430,130,4,14640,586,3,11,2012,184,4
2921,352,6,10075,565,8,23,2016,68,4
169,346,1,2296,435,5,49,2013,69,2
1548,424,1,6895,331,3,1,2008,5,2
697,8,1,9541,451,1,2,2021,150,3
2670,131,2,3008,421,8,24,2004,163,3
1352,127,1,1559,387,10,49,2017,30,5
308,237,7,6067,322,9,9,2010,137,7
2198,105,10,5756,184,9,7,2012,69,4
1506,109,8,29555,245,1,25,2008,191,4
1640,364,8,1828,548,5,19,2003,38,2
86,217,7,18658,166,10,31,2020,160,5
214,185,10,11366,657,7,25,2003,171,7
4,327,2,18750,85,5,27,2014,141,1
147,379,3,27695,427,6,16,2019,131,1
1246,66,3,13115,503,1,25,2015,9,3
1341,12,6,11300,271,5,31,2004,36,3
386,263,6,5227,445,9,32,2012,92,1
2435,171,8,8605,87,4,26,2018,86,2
2207,253,8,4070,185,4,33,2008,161,6
282,73,6,13686,552,2,37,2008,47,4
738,174,3,546,522,2,16,2011,190,5
2261,160,3,729,101,8,8,2006,107,5
2592,124,2,20968,463,9,26,2015,92,3
682,288,8,28111,111,4,7,2017,62,4
430,374,5,13752,230,5,16,2018,76,3
803,160,1,7969,343,5,42,2001,138,6
2617,252,5,14720,152,3,6,2013,30,4
16,417,10,24426,89,9,28,2005,194,3
1889,246,4,3370,154,7,4,2003,12,6
2701,441,2,1978,582,5,32,2021,40,5
1957,158,1,16781,164,7,35,2013,200,7
763,125,6,14407,547,7,13,2011,120,6
866,25,3,7997,651,8,12,2010,103,5
1561,93,8,4523,227,8,25,2004,67,1
1166,67,8,14939,333,7,34,2017,183,2
1350,222,8,11458,218,8,13,2020,55,5
1394,181,1,17447,361,3,44,2018,68,7
1338,331,9,25260,622,3,46,2017,187,7
2529,54,8,1886,237,3,37,2013,79,4
1911,203,4,21261,234,2,42,2020,49,7
42,450,8,27477,123,6,1,2021,191,7
576,258,5,6574,163,8,28,2006,121,2
577,110,7,16688,324,9,49,2017,21,5
1180,220,10,2241,564,3,37,2003,153,4
1113,69,3,20341,426,8,24,2008,52,2
916,215,2,5390,278,7,16,2015,150,1
362,355,5,16026,421,5,5,2001,127,4
461,247,7,29194,553,10,26,2010,95,4
912,60,1,18163,406,4,37,2009,147,7
1721,248,10,10389,646,2,21,2013,179,3
1573,284,10,25327,495,4,50,2019,74,6
1458,267,9,29453,206,6,22,2008,159,6
2151,287,9,17133,100,3,34,2006,58,2
1749,189,9,18929,472,1,23,2012,51,3
810,283,3,1761,525,7,7,2001,147,1
2046,444,4,17928,361,5,35,2015,44,4
2891,60,3,9136,568,5,12,2017,119,4
2339,123,4,3065,696,2,29,2018,95,3
1955,348,6,416,458,6,38,2018,94,3
897,216,10,28497,263,1,28,2002,13,1
640,197,8,18377,348,10,23,2009,165,6
1022,164,3,5819,96,6,3,2000,128,5
1586,14,9,3681,642,7,16,2004,96,1
2428,43,2,27987,307,10,13,2017,111,6
941,201,7,25878,179,5,24,2021,96,6
2864,291,5,11361,275,1,48,2016,167,2
897,373,3,6167,682,3,42,2008,164,7
50,144,2,2147,673,1,16,2004,85,3
1320,209,1,15025,478,2,20,2003,142,6
800,27,10,822,517,2,1,2002,155,2
512,405,3,14894,157,7,5,2002,104,1
708,217,10,5838,576,9,28,2020,114,6
1070,360,8,28343,521,2,22,2020,144,4
2206,85,2,26390,450,7,45,2014,61,7
1467,416,7,14099,212,9,8,2013,153,1
547,118,9,25389,533,5,44,2011,163,1
1121,367,1,18955,293,7,46,2017,48,7
700,10,3,20555,437,10,19,2021,19,7
725,46,7,9721,296,5,24,2003,62,6
796,367,1,17009,481,1,8,2013,95,1
2279,407,4,16788,305,5,50,2017,87,1
2855,40,5,28652,269,7,48,2000,132,4
1782,396,8,8746,192,5,25,2021,17,3
822,374,3,19704,450,2,24,2012,113,4
1637,246,2,15009,431,1,46,2005,121,7
1858,149,7,13846,474,6,19,2001,10,3
1213,343,1,12920,473,9,5,2016,173,5
2442,13,5,29824,257,4,6,2015,97,6
1135,440,7,733,132,5,22,2012,148,3
224,247,4,283,485,10,18,2007,175,6
2024,36,6,10584,692,2,16,2000,180,6
2609,224,1,15447,605,1,8,2005,190,3
1969,273,6,27204,278,1,24,2014,51,6
1763,33,8,12927,507,6,41,2012,191,5
905,223,1,20030,480,6,22,2021,119,4
2001,188,7,19914,413,1,27,2021,194,2
165,166,5,1143,344,5,50,2009,145,3
2793,326,10,28377,129,10,36,2004,106,7
2310,299,1,2618,648,10,14,2007,152,1
1656,81,3,3359,460,3,11,2001,77,4
1425,161,9,1938,659,9,41,2005,165,1
398,27,3,21396,118,4,41,2002,58,4
897,83,8,2982,593,4,46,2013,171,7
2390,155,6,25718,340,8,35,2011,164,6
1773,87,3,12713,641,8,6,2012,179,2
2481,110,9,181,603,2,27,2016,82,3
958,7,2,3006,526,8,24,2016,15,7
1530,33,5,25326,221,4,2,2003,96,5
147,182,8,23534,233,1,9,2016,115,3
1994,129,8,25763,126,4,15,2019,169,3
1856,132,3,604,680,9,46,2004,136,7
849,355,4,18358,269,2,11,2021,40,4
722,446,10,3620,88,3,8,2018,6,5
2167,228,4,4584,376,7,45,2011,172,4
863,119,6,18759,142,3,48,2004,116,6
423,368,10,15543,533,1,8,2017,41,2
2543,208,4,26892,592,8,22,2015,167,5
1346,97,9,3074,693,6,31,2011,166,5
518,338,5,12335,621,2,24,2016,180,4
940,211,10,8922,168,10,34,2015,184,3
2219,284,3,21965,403,8,44,2000,28,7
2049,39,3,22772,271,3,42,2019,154,7
1419,79,10,8905,228,7,25,2005,135,5
1377,340,6,23889,544,10,43,2015,78,7
610,209,6,21639,510,6,1,2000,16,7
2456,340,8,1797,193,2,5,2017,11,4
2921,134,2,2022,528,4,13,2003,158,4
1440,342,4,25468,617,6,16,2011,35,2
2339,313,6,12173,415,6,39,2016,115,7
1477,7,1,4266,448,1,16,2009,96,1
2463,235,9,4330,657,9,37,2009,101,2
2441,375,6,20322,681,5,18,2016,116,3
2493,331,2,16141,187,10,24,2007,14,3
1125,125,10,12560,266,10,27,2009,161,4
2824,125,4,23250,648,2,44,2004,99,5
1447,281,6,20143,132,1,39,2008,151,4
196,93,4,25420,602,3,21,2006,138,4
2280,288,8,29886,387,4,41,2017,131,3
1856,241,3,20546,639,7,22,2003,48,7
674,390,6,6715,644,9,3,2005,125,1
175,172,10,20729,378,6,40,2014,172,1
191,416,9,16536,467,8,41,2020,152,3
431,34,8,726,537,1,19,2011,125,2
1813,229,10,15220,138,4,22,2016,154,7
1974,428,6,6246,262,4,49,2004,42,4
1865,412,1,22390,308,1,42,2010,159,7
382,256,7,27058,109,2,28,2004,178,5
1435,221,2,20057,430,9,41,2000,152,2
334,124,8,29176,633,6,27,2001,163,6
1845,29,6,5523,249,5,22,2015,145,3
2464,424,3,18907,185,6,40,2012,63,4
2124,154,8,10813,219,3,8,2015,31,7
4,233,5,413,455,2,38,2009,158,3
263,206,5,4954,530,10,34,2006,156,6
2778,20,5,17416,349,5,10,2015,143,2
469,411,9,11522,274,6,37,2008,89,4
1600,183,1,19714,484,4,36,2000,79,7
2532,184,10,2307,493,2,10,2001,167,3
543,326,9,17119,90,4,45,2007,95,4
1335,292,7,15859,409,8,4,2006,20,7
2817,167,1,28906,544,7,1,2009,181,2
2684,352,6,27338,325,9,22,2009,7,7
1737,222,6,14343,556,1,47,2007,162,3
2020,331,10,11477,170,10,25,2017,69,2
1087,58,2,21939,330,6,15,2007,46,1
2307,111,10,6475,637,10,39,2012,155,1
513,156,4,26739,538,4,47,2001,121,6
498,50,7,26206,479,3,34,2021,103,7
2476,259,8,15158,534,2,27,2021,136,3
2269,13,1,9278,292,6,15,2005,136,3
193,46,3,18510,695,4,5,2001,61,4
287,248,6,28181,316,7,25,2021,88,4
71,223,10,12206,304,6,46,2014,125,3
2070,351,5,23138,148,5,50,2018,152,5
2286,389,10,27780,284,5,7,2021,79,1
884,315,3,15545,633,1,33,2010,178,6
2749,414,6,9890,528,2,43,2021,88,6
861,135,9,6634,319,5,38,2010,155,6
2266,281,2,3509,80,4,17,2002,45,5
1584,89,4,5242,124,4,9,2021,107,4
2749,16,9,15935,242,4,38,2007,79,5
2966,345,8,22255,457,6,39,2011,34,1
674,394,1,20924,586,5,45,2003,34,4
804,447,5,26840,317,5,49,2004,56,1
836,280,5,6943,345,8,1,2001,10,2
1016,419,5,15932,658,2,37,2020,4,4
147,410,3,6768,224,8,23,2009,92,1
138,246,7,23003,652,5,32,2018,10,3
2403,449,2,25122,290,6,42,2003,14,2
690,106,9,19522,221,4,38,2000,10,4
2868,385,10,21255,456,1,8,2019,60,7
255,285,6,4646,584,3,50,2014,138,3
1248,419,4,23439,629,3,9,2019,83,2
193,201,3,18164,508,6,37,2005,191,6
2256,346,9,17666,120,2,50,2000,196,2
1373,331,3,9292,623,10,44,2000,142,6
2042,13,6,5680,280,8,12,2019,96,6
1139,327,9,13837,691,1,35,2019,1,1
2020,232,5,13908,467,1,15,2010,23,6
1331,188,6,12176,96,6,40,2020,12,5
1074,149,8,12759,97,7,36,2004,114,4
648,330,3,1669,621,3,39,2015,199,4
989,165,5,5004,290,2,1,2016,93,6
530,208,3,22746,592,1,14,2006,79,2
1956,128,9,4619,223,9,16,2003,84,2
2042,90,9,12700,152,3,17,2008,140,7
742,60,5,4890,423,6,26,2007,13,4
2379,141,9,18712,455,7,32,2003,114,3
147,411,3,5856,317,3,21,2018,133,5
784,356,10,919,547,2,41,2017,66,5
2375,78,5,14369,363,6,19,2010,181,2
274,340,1,18468,366,4,22,2004,162,6
2833,146,6,9989,108,10,44,2010,144,2
1945,174,4,19752,282,4,7,2000,175,7
1151,287,3,14940,81,2,49,2010,11,7
2014,393,10,4460,316,7,10,2012,25,6
1270,410,10,8561,266,7,2,2018,182,4
1451,435,4,21602,255,2,6,2018,39,7
112,165,2,22953,163,5,21,2006,59,6
2743,47,8,6871,133,2,31,2000,133,4
645,240,4,29709,193,5,3,2009,12,3
1844,257,9,18338,287,1,33,2008,28,6
2298,309,9,17754,616,1,8,2008,192,7
2204,60,10,15799,102,5,39,2020,70,3
1276,100,8,28165,678,4,5,2009,173,7
2118,121,10,6820,546,2,49,2009,104,7
1996,188,10,25082,694,4,28,2014,193,5
1171,143,7,26070,528,4,43,2016,1,4
2259,351,10,20531,555,1,2,2016,4,2
531,369,8,5731,456,6,47,2016,16,1
933,190,10,6659,453,1,31,2004,112,1
2567,227,8,1251,364,7,20,2020,129,6
2154,391,8,1363,75,3,42,2009,13,6
2862,439,10,8849,169,3,49,2021,88,2
1547,45,9,25483,536,3,49,2004,110,5
2603,129,6,19799,155,4,26,2007,80,5
51,95,10,22151,214,5,10,2005,192,3
302,7,10,25263,408,9,44,2014,18,3
1878,60,4,25561,83,9,32,2003,32,4
2191,260,1,5721,651,10,47,2001,22,7
1973,314,8,25362,550,4,10,2017,162,1
2704,70,1,11550,654,6,21,2016,30,6
1549,300,9,16620,239,4,12,2018,152,2
2650,329,3,18911,426,7,18,2005,88,7
1553,448,6,11462,491,7,23,2009,12,6
2179,290,5,19988,268,1,17,2004,183,5
924,169,2,23268,152,5,37,2005,16,4
1158,129,6,7889,366,2,42,2001,85,5
2999,323,5,17300,470,4,18,2016,121,3
1326,429,6,9991,582,1,9,2017,40,2
17,337,6,15557,395,7,13,2006,93,4
1547,147,5,22493,570,6,18,2005,144,1
366,271,1,17785,199,7,30,2021,15,7
1817,83,8,6836,624,3,42,2008,11,6
2156,146,8,20587,203,10,6,2004,5,1
723,423,4,23783,284,1,2,2009,135,7
1061,187,7,12166,389,2,35,2005,131,1
1640,69,2,28680,76,9,29,2018,171,2
1406,422,8,6657,367,2,17,2021,56,6
524,427,5,7990,425,9,25,2014,73,3
611,147,8,22277,177,3,11,2004,137,7
1349,331,9,13958,451,6,8,2016,24,6
591,417,1,1360,268,3,43,2012,111,5
710,253,5,1192,110,6,36,2012,117,7
2032,166,4,20463,589,6,8,2015,91,2
111,159,8,23491,129,6,6,2018,121,7
1961,28,4,15489,685,9,37,2015,91,3
881,324,3,16910,501,8,8,2001,131,3
1363,408,8,15179,569,3,45,2014,197,7
1662,358,6,8634,327,7,25,2009,126,4
2108,425,3,24405,635,2,30,2018,132,4
918,331,5,24268,102,9,34,2005,189,3
887,378,9,22591,505,9,7,2001,32,2
406,277,7,11909,105,10,31,2014,149,5
1031,141,10,6471,672,5,49,2013,22,2
98,76,7,19945,153,5,8,2001,158,2
35,269,10,4456,536,1,9,2021,163,6
2829,260,5,8745,316,8,2,2011,6,2
2256,294,10,12732,326,3,34,2013,51,6
1692,222,5,23210,298,9,40,2000,189,7
472,46,4,17543,268,8,49,2015,194,7
2702,13,2,1204,437,10,4,2020,26,5
2369,291,5,2465,418,9,25,2018,80,3
326,261,8,17663,618,1,19,2006,147,2
2472,213,10,29850,160,1,7,2011,150,4
2982,103,6,21115,349,3,43,2004,199,4
2762,307,1,21432,504,6,10,2017,5,1
1312,278,2,9071,153,3,9,2018,99,5
955,43,7,18418,275,7,22,2007,83,5
955,283,5,26335,340,8,31,2012,176,3
579,33,8,12358,459,9,41,2005,103,1
2265,203,6,18568,247,10,39,2009,176,4
1828,193,5,24387,490,3,14,2014,182,2
933,246,7,15447,651,9,48,2013,200,2
2673,450,6,11521,199,2,39,2001,85,1
1293,118,1,29485,692,6,5,2017,186,6
2724,377,1,9884,243,6,46,2021,164,2
2155,55,5,26969,79,8,5,2011,70,6
892,428,4,28249,643,6,3,2014,47,6
2168,431,6,7430,90,4,12,2009,80,3
266,180,1,15469,255,8,32,2021,73,2
2103,140,3,21985,481,7,17,2005,157,7
1018,445,2,14333,534,2,32,2014,134,1
2784,14,4,8984,656,3,13,2021,16,1
206,368,1,21804,137,8,50,2016,183,5
1579,113,7,18547,566,7,26,2020,68,6
89,112,9,3170,108,9,10,2014,20,7
2518,31,10,21207,523,5,43,2008,103,1
1135,31,5,28946,362,7,8,2016,100,1
2341,186,5,10212,150,7,47,2019,59,4
2217,63,8,24398,598,2,33,2003,92,5
2356,347,9,20591,187,10,22,2018,47,2
653,147,2,11677,487,6,13,2010,10,7
2999,140,5,3702,597,7,26,2015,51,6
535,154,7,2785,657,6,35,2003,73,3
2913,192,9,26900,517,3,33,2008,120,3
1019,218,9,28618,152,7,48,2017,77,7
1513,213,2,12181,556,4,36,2000,136,4
355,446,7,10040,154,5,22,2011,104,7
1148,119,5,2674,696,10,1,2014,178,5
2242,71,8,27276,166,7,42,2019,96,7
1261,410,2,27928,271,7,19,2008,59,5
1173,322,4,26405,525,10,35,2008,29,7
1485,243,3,29619,411,9,46,2006,12,4
1138,43,5,7883,535,10,9,2007,16,3
247,194,3,27733,351,10,36,2005,169,2
826,216,2,25165,629,2,2,2018,131,2
795,237,8,17557,252,10,50,2010,163,6
1494,206,8,25305,647,5,17,2011,62,3
1203,444,5,7451,114,4,5,2002,170,3
2976,174,7,22642,389,8,17,2008,98,4
1762,210,6,8252,312,7,23,2013,93,6
1832,447,3,13301,119,6,25,2016,112,6
1406,25,2,11406,168,7,6,2003,200,1
2810,376,10,8040,271,4,26,2008,39,1
335,404,9,3769,428,2,17,2012,89,6
609,107,6,28783,330,10,33,2012,13,6
466,181,10,22895,573,6,32,2006,32,7
1781,402,9,15840,410,8,12,2014,121,1
1751,106,2,19168,390,6,9,2008,169,7
1166,343,9,4971,143,9,22,2009,147,4
231,390,9,6588,495,1,15,2013,57,3
1042,301,4,5277,111,7,44,2004,184,5
2969,230,4,29078,161,2,35,2015,46,7
1960,205,5,28660,79,7,45,2007,169,3
2187,224,8,8872,215,3,16,2008,42,1
739,52,6,8886,593,7,41,2006,51,7
2149,248,2,13384,253,8,27,2014,174,2
1482,95,1,2514,617,6,3,2016,185,2
2416,96,5,11264,450,4,20,2010,189,2
365,382,1,13016,131,7,26,2020,187,7
2924,10,4,11266,75,9,40,2012,145,4
678,96,9,29564,416,1,6,2010,52,2
566,445,6,9149,657,9,43,2020,180,1
2439,46,4,17715,115,10,48,2008,73,4
1578,413,1,20847,120,7,29,2007,97,6
2420,20,3,10460,162,9,17,2010,152,6
2126,376,5,7361,267,2,10,2018,2,5
645,158,5,13274,360,2,16,2000,31,2
2305,13,1,14054,474,2,30,2007,176,2
2864,428,4,17501,217,7,36,2009,84,4
276,243,7,29803,684,5,5,2005,14,5
2786,271,1,6160,620,3,7,2014,191,6
736,329,3,23228,332,9,43,2014,19,2
568,335,10,22070,685,2,34,2005,91,4
549,380,5,12552,277,2,45,2016,197,2
1381,157,7,19984,365,3,27,2021,90,4
2640,365,5,834,643,9,23,2013,135,3
2514,223,2,16523,398,8,48,2016,171,6
171,261,2,15579,92,3,30,2013,128,1
746,98,10,13432,154,10,32,2009,48,5
1022,417,2,12492,100,3,19,2019,69,2
1015,364,10,2767,87,7,45,2011,66,4
1527,123,10,19320,484,4,35,2016,66,4
260,124,4,20116,562,6,21,2008,150,2
373,199,10,16604,304,7,27,2020,82,3
504,170,1,9649,200,2,13,2004,178,4
1079,223,2,27601,187,8,3,2015,145,7
121,235,5,7820,470,9,11,2017,116,4
447,18,4,7643,427,1,20,2018,44,6
334,7,5,15832,330,10,46,2012,45,1
73,403,9,23012,272,10,49,2016,47,6
1476,352,3,13170,428,7,42,2014,110,2
245,350,8,20109,170,10,27,2017,127,2
943,177,7,11653,204,7,33,2013,106,5
1705,415,8,5887,541,3,38,2006,85,2
2747,179,2,7535,384,1,37,2016,19,3
1155,103,5,20386,292,3,37,2018,158,7
1689,209,4,21116,507,3,30,2017,132,1
50,125,10,14441,549,4,43,2018,168,3
2501,115,2,19702,271,9,24,2009,106,3
1321,348,3,7721,549,6,1,2002,157,4
2171,255,2,26479,456,7,26,2002,155,3
340,374,4,7709,313,7,13,2020,95,1
939,108,6,6851,199,6,7,2006,169,3
1553,442,1,17465,92,5,12,2004,45,3
67,206,3,19610,539,7,30,2004,125,6
1955,315,5,17833,584,10,33,2000,197,7
1828,85,7,18388,109,7,34,2009,44,3
1028,378,7,5229,276,3,5,2006,158,3
952,16,2,24473,359,5,20,2000,198,6
484,290,4,27397,93,10,45,2018,49,3
315,136,10,21954,523,4,14,2005,125,7
1622,238,1,2690,530,3,19,2019,143,6
152,125,2,16129,648,5,37,2000,15,2
803,140,4,19252,259,8,38,2005,73,4
585,37,8,13166,515,7,21,2011,34,3
610,233,10,8793,455,8,44,2004,43,3
1412,445,3,3612,539,8,29,2019,118,3
1966,256,5,27630,484,4,33,2012,77,1
781,376,4,9601,664,9,31,2020,182,5
173,225,2,15744,673,4,49,2004,185,2
1084,387,1,760,328,1,47,2011,110,3
1900,39,4,16686,663,10,17,2002,31,4
1775,189,4,24797,292,7,2,2015,161,2
1272,1,4,26201,225,9,12,2011,90,6
144,82,3,19394,303,4,8,2005,70,2
2408,105,5,12247,345,8,28,2012,89,7
2933,330,7,16088,649,1,41,2020,80,3
422,98,3,8298,629,2,19,2000,198,2
1692,202,2,19334,496,7,17,2018,179,2
1,263,10,2200,328,1,35,2015,1,6
1153,77,4,28755,380,1,31,2021,21,2
397,4,2,11264,245,9,30,2019,146,7
950,299,5,3472,536,9,16,2010,84,4
2529,213,5,2139,219,10,2,2007,148,5
1175,232,4,22948,402,5,5,2019,137,7
1200,45,9,12100,336,6,23,2007,40,7
2953,324,3,26507,686,8,8,2009,17,2
639,245,1,21369,679,6,43,2021,78,6
812,53,7,24280,557,6,44,2000,9,2
1911,434,4,26292,645,9,26,2016,142,6
1291,392,6,965,156,8,26,2002,34,1
2965,26,10,22555,683,4,41,2012,102,6
1319,288,4,11419,114,2,27,2003,153,6
2790,166,4,20722,89,4,23,2000,83,5
1848,94,5,13310,191,9,18,2004,21,6
762,419,6,4488,604,3,49,2015,97,6
1219,382,7,10029,659,1,47,2005,41,6
258,96,1,20822,688,10,4,2000,129,7
2224,102,5,24038,220,2,26,2013,161,3
2763,360,3,27859,470,5,1,2012,94,1
2086,141,4,20299,578,7,38,2014,57,5
1886,229,1,15277,428,5,30,2017,51,1
979,394,3,24081,554,9,14,2017,46,6
2340,84,2,12086,206,3,47,2003,85,3
2539,404,2,6639,184,1,21,2021,3,2
2742,299,2,7981,606,8,20,2021,147,2
563,115,7,8385,674,1,47,2003,179,5
1885,94,9,8978,645,4,20,2009,146,3
2239,200,6,16547,344,6,29,2015,72,5
259,63,10,26800,439,5,32,2010,194,4
1685,327,3,21604,273,2,1,2015,99,4
1340,127,4,26406,435,5,12,2003,63,1
415,56,8,17865,75,5,17,2011,62,7
406,87,7,11191,258,9,40,2004,168,1
1364,246,5,621,239,8,32,2021,65,2
1599,250,10,18462,643,8,11,2020,68,5
2783,133,10,14520,409,2,8,2007,24,6
114,2,2,2056,195,10,39,2010,76,3
2394,169,10,14411,438,7,29,2019,196,1
818,115,2,27575,669,4,7,2003,64,2
384,40,3,13150,380,5,48,2008,177,5
2743,409,4,23447,590,1,33,2012,127,4
340,223,7,25315,493,4,41,2006,167,3
992,155,9,12981,171,3,42,2015,158,2
1841,300,10,13567,494,10,48,2008,117,4
1276,273,4,29945,671,6,44,2010,80,2
152,327,5,935,285,6,7,2020,28,1
973,6,3,18453,509,5,47,2010,1,7
2821,393,8,1875,199,2,20,2009,43,7
1282,18,10,3150,330,5,32,2016,62,2
1435,351,4,16578,224,8,11,2007,129,1
1301,393,1,8692,302,6,44,2006,44,7
1668,364,5,24458,212,7,9,2014,114,1
2751,336,10,27784,533,10,48,2007,155,4
538,158,6,1863,266,10,17,2003,84,4
161,99,5,20788,421,10,27,2016,69,6
1503,417,4,15530,171,9,12,2020,43,6
2207,126,8,19120,225,8,2,2017,183,7
2706,386,1,12840,512,8,16,2001,143,5
2895,371,8,6150,509,7,45,2012,24,6
1751,326,10,20087,178,6,26,2008,27,1
2508,383,8,19450,389,1,38,2002,183,2
850,67,4,15130,692,1,14,2010,183,2
2316,201,9,20586,438,9,23,2006,5,1
848,401,4,10180,584,8,7,2016,173,2
1760,41,4,4611,689,4,17,2018,189,7
2597,192,8,23261,576,4,50,2015,45,7
1206,251,5,998,488,6,44,2003,127,3
2363,360,10,28057,504,10,11,2017,23,4
256,33,8,20791,371,5,7,2008,37,4
763,178,1,19234,182,7,40,2002,95,3
609,384,8,17386,365,4,14,2012,129,1
2486,400,4,5443,604,10,21,2018,88,3
2928,420,7,14759,688,2,3,2008,57,6
2703,32,6,7767,370,3,38,2005,158,5
2160,95,5,18291,699,7,49,2013,35,1
703,431,6,3939,589,8,19,2009,19,7
2986,421,6,12028,367,4,38,2001,99,2
1748,139,7,15020,395,6,9,2015,190,1
523,397,7,13551,230,3,12,2000,44,3
1723,154,2,28228,633,7,31,2006,96,1
277,245,4,4888,244,7,13,2014,21,2
2355,28,3,14446,362,8,3,2009,9,1
853,168,4,2178,299,5,17,2016,17,6
95,291,1,18798,199,2,8,2013,5,6
2404,207,10,4046,533,3,50,2012,195,3
688,400,1,15682,529,5,50,2012,153,1
85,382,8,13735,154,5,50,2010,132,6
1597,375,2,388,690,3,27,2012,99,2
1437,106,3,21104,468,2,31,2019,68,5
2052,310,3,4082,563,1,3,2020,56,4
109,373,8,26736,474,9,20,2013,61,1
250,248,10,5710,658,10,41,2005,172,1
834,432,4,26574,261,9,30,2015,113,1
2042,244,7,19507,132,3,20,2005,79,3
602,346,7,21608,103,8,35,2021,193,7
302,76,5,7922,401,10,33,2006,146,2
2827,227,1,12011,323,7,40,2017,49,1
979,22,10,22596,406,5,17,2002,47,5
757,117,4,6414,122,1,36,2006,83,1
527,39,4,20914,259,4,27,2009,124,5
357,94,4,27739,201,1,1,2007,46,3
1193,275,6,24968,476,8,32,2008,55,2
790,67,8,12569,264,2,36,2005,50,3
2428,370,3,1700,601,6,29,2020,116,5
2401,253,5,18720,611,9,49,2006,96,4
1825,22,1,14352,192,10,30,2014,21,3
2647,21,4,26298,454,2,16,2016,82,5
2336,116,1,24346,370,5,47,2010,157,2
2648,199,5,1852,692,10,28,2013,111,7
